,longitude,latitude,buildingType
2327,7.670349969011648,48.588162015023165,single_house
2328,7.670426146586899,48.58785895118486,single_house
2329,7.670331245247316,48.587602258157595,single_house
2330,7.670479784427186,48.587546861439876,single_house
2331,7.670148435466479,48.5882780654016,single_house
2332,7.670461065480244,48.58739801188389,single_house
2333,7.670487884432998,48.588581020379635,single_house
2334,7.670186879610585,48.588526163637866,single_house
2335,7.669462524851796,48.587091211023775,single_house
2336,7.669609469164565,48.5871701431206,single_house
2337,7.669765133201174,48.58717934726991,single_house
2338,7.669969255024975,48.58713798786782,single_house
2339,7.670396219839004,48.58801061213813,single_house
2340,7.669917109282831,48.589597369723194,collective_house
2341,7.670190471969173,48.59002727476036,collective_house
2342,7.669296538684237,48.587407713279234,single_house
2343,7.669323344005244,48.5872210309719,single_house
2344,7.669956484968364,48.58939938051028,single_house
2345,7.667367845021258,48.587179777540406,collective_house
2346,7.668149735053886,48.58735723341665,single_house
2347,7.667897057699206,48.58801145026988,single_house
2348,7.667932468100286,48.588119093930146,single_house
2349,7.668093190881434,48.58799280627255,single_house
2350,7.66798427003981,48.58777103361063,single_house
2351,7.668128981875916,48.587840144094194,single_house
2352,7.668041058462391,48.58824008517331,single_house
2353,7.668158767595808,48.58843280562871,single_house
2354,7.668239932095455,48.587332965525135,single_house
2355,7.667806482127535,48.587194094465865,collective_house
2356,7.66757500461468,48.587598770238685,collective_house
2357,7.671884188966243,48.58813957795589,single_house
2358,7.671269128335057,48.588431377439434,collective_house
2359,7.671204750796753,48.58796893337655,collective_house
2360,7.671560654133851,48.58757377726467,garage
2361,7.670873469116637,48.58774225376519,single_house
2362,7.670843329472597,48.58793717747927,single_house
2363,7.670734693194095,48.58854609194548,collective_house
2364,7.67204639210238,48.587400596823294,single_house
2365,7.671117176063127,48.587459640721825,single_house
2366,7.671334913537184,48.58741864401468,single_house
2367,7.671594870304899,48.5874093303051,single_house
2368,7.671814466901115,48.58779989420156,single_house
2369,7.672016983855952,48.58748195266631,single_house
2370,7.671996696525046,48.58763503762516,single_house
2371,7.671717315459216,48.58829391772827,single_house
2372,7.671914181214493,48.58797349539784,single_house
2373,7.671006249103376,48.58743426217467,single_house
2374,7.670902511557189,48.5875807143654,single_house
2375,7.680039673667124,48.58402777693303,single_house
2376,7.678995569407742,48.58473030293682,single_house
2377,7.679291001215566,48.586469551219054,single_house
2378,7.679086821042008,48.586525348051254,single_house
2379,7.679079986522594,48.58675269855065,single_house
2380,7.678803114062523,48.586284200352985,single_house
2381,7.678794304905079,48.586003397506026,single_house
2382,7.678302099404467,48.585572209787784,garage
2383,7.679103877021385,48.58455933259671,single_house
2384,7.679257869654776,48.5843676396665,single_house
2385,7.67851757475822,48.58486806482637,single_house
2386,7.678341410545277,48.584796599437645,single_house
2387,7.678217542272419,48.585568328292986,single_house
2388,7.678032945512459,48.585296245325175,single_house
2389,7.678214551048281,48.58518546985143,single_house
2390,7.678404848918527,48.58477698138761,single_house
2391,7.677962547502847,48.58602802204205,single_house
2392,7.678116936394744,48.58593183388012,single_house
2393,7.678595789944098,48.58554533189679,single_house
2394,7.678706118783009,48.58551846193918,single_house
2395,7.678972659564079,48.58549175027055,single_house
2396,7.678880687801559,48.58652895512764,single_house
2397,7.678780808440382,48.586794211212,single_house
2398,7.677933947582118,48.586437354341435,collective_house
2399,7.679138799171673,48.585253622809205,single_house
2400,7.678864311267986,48.584978771771446,single_house
2401,7.6788537351578,48.58489087873802,single_house
2402,7.679816968390047,48.58739952791305,single_house
2403,7.679747981162252,48.58673451350536,single_house
2404,7.67943186161605,48.58679922318163,single_house
2405,7.680245008222911,48.58658157989151,single_house
2406,7.680236865447479,48.586657595238904,single_house
2407,7.680030899943787,48.586875664438644,single_house
